YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.3,36.3,,,31.3,41.7,678,,,,,"$25,000 - $34,999",,"    (38.635790776, -92.566300053)",OWS,OWS1,Q037,VALUE,29,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.1,27.1,,,18.7,37.6,154,,,,,,2 or more races,"    (38.635790776, -92.566300053)",PA,PA1,Q047,VALUE,29,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (38.635790776, -92.566300053)",PA,PA1,Q044,VALUE,29,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,22.5,29.6,"1,201",,,,,Data not reported,,"    (38.635790776, -92.566300053)",OWS,OWS1,Q036,VALUE,29,Income,Data not reported,INC,INCNR
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,15.4,15.4,,,11.8,19.8,638,,,,,"$25,000 - $34,999",,"    (38.635790776, -92.566300053)",PA,PA1,Q044,VALUE,29,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.4,27.4,,,18.4,38.7,126,,,,,,Hispanic,"    (38.635790776, -92.566300053)",PA,PA1,Q046,VALUE,29,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.0,37.0,,,32.6,41.7,871,,,,,"$35,000 - $49,999",,"    (38.635790776, -92.566300053)",OWS,OWS1,Q037,VALUE,29,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.6,24.6,,,20.3,29.4,906,,,,,"$15,000 - $24,999",,"    (38.635790776, -92.566300053)",PA,PA1,Q046,VALUE,29,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Non-Hispanic Black,"    (47.066528972, -109.424420645)",OWS,OWS1,Q037,VALUE,30,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,19.8,19.8,,,17.1,22.9,"1,207",,,,,"$75,000 or greater",,"    (47.066528972, -109.424420645)",OWS,OWS1,Q036,VALUE,30,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,20.2,20.2,,,15.8,25.5,600,,,,,"$25,000 - $34,999",,"    (47.066528972, -109.424420645)",PA,PA1,Q044,VALUE,30,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Other,"    (47.066528972, -109.424420645)",PA,PA1,Q044,VALUE,30,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Asian,"    (47.066528972, -109.424420645)",PA,PA1,Q047,VALUE,30,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.4,32.4,,,30.5,34.4,"4,930",,,,,,Non-Hispanic White,"    (47.066528972, -109.424420645)",PA,PA1,Q046,VALUE,30,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Other,"    (47.066528972, -109.424420645)",OWS,OWS1,Q037,VALUE,30,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.8,26.8,,,23.7,30.0,"1,342",,55 - 64,,,,,"    (47.066528972, -109.424420645)",OWS,OWS1,Q036,VALUE,30,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,40.4,40.4,,,38.4,42.4,"4,761",,,,,,Non-Hispanic White,"    (47.066528972, -109.424420645)",PA,PA1,Q045,VALUE,30,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,30.2,30.2,,,29.6,30.7,"103,058",,,High school graduate,,,,,PA,PA1,Q045,VALUE,59,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,61.1,61.1,,,53.7,68.0,673,,,,,,Hawaiian/Pacific Islander,,PA,PA1,Q043,VALUE,59,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.6,22.6,,,21.6,23.5,"31,931",,,,,"Less than $15,000",,,PA,PA1,Q046,VALUE,59,Income,"Less than $15,000",INC,INCLESS15
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,24.3,24.3,,,24.0,24.6,"310,504",,,,,,Non-Hispanic White,,PA,PA1,Q047,VALUE,59,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.7,30.7,,,29.7,31.7,"35,783",,,,,"$25,000 - $34,999",,,PA,PA1,Q047,VALUE,59,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.4,25.4,,,24.0,26.8,"9,322",,,,Female,,,"    (41.641040988001, -99.365720623)",PA,PA1,Q047,VALUE,31,Sex,Female,SEX,FEMALE
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,30.3,30.3,,,29.1,31.5,"14,345",,,,,,Non-Hispanic White,"    (41.641040988001, -99.365720623)",PA,PA1,Q045,VALUE,31,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,53.0,53.0,,,44.7,61.1,246,,,,,,Non-Hispanic Black,"    (41.641040988001, -99.365720623)",PA,PA1,Q043,VALUE,31,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,26.2,26.2,,,23.2,29.3,"2,211",,,,,"$15,000 - $24,999",,"    (41.641040988001, -99.365720623)",PA,PA1,Q045,VALUE,31,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.6,23.6,,,20.7,26.7,"1,788",,35 - 44,,,,,"    (41.641040988001, -99.365720623)",PA,PA1,Q047,VALUE,31,Age (years),35 - 44,AGEYR,AGEYR3544
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,30.2,30.2,,,28.4,32.1,"5,014",,,College graduate,,,,"    (41.641040988001, -99.365720623)",PA,PA1,Q045,VALUE,31,Education,College graduate,EDU,EDUCOGRAD
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,14.5,14.5,,,11.1,18.6,"1,110",,,,,"Less than $15,000",,"    (41.641040988001, -99.365720623)",PA,PA1,Q044,VALUE,31,Income,"Less than $15,000",INC,INCLESS15
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,43.2,43.2,,,33.2,53.9,150,,18 - 24,,,,,"    (39.49324039, -117.071840564)",PA,PA1,Q045,VALUE,32,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,23.1,23.1,,,17.5,29.8,336,,,,,,Hispanic,"    (39.49324039, -117.071840564)",PA,PA1,Q044,VALUE,32,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,20.6,20.6,,,15.3,27.2,463,,,,,Data not reported,,"    (39.49324039, -117.071840564)",OWS,OWS1,Q036,VALUE,32,Income,Data not reported,INC,INCNR
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.5,21.5,,,16.7,27.1,578,,55 - 64,,,,,"    (39.49324039, -117.071840564)",PA,PA1,Q046,VALUE,32,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.7,22.7,,,14.2,34.3,173,,,,,"Less than $15,000",,"    (39.49324039, -117.071840564)",PA,PA1,Q046,VALUE,32,Income,"Less than $15,000",INC,INCLESS15
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,24.6,24.6,,,20.4,29.5,747,,,High school graduate,,,,"    (39.49324039, -117.071840564)",PA,PA1,Q047,VALUE,32,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,22.2,22.2,,,12.9,35.5,78,,,,,,Asian,"    (39.49324039, -117.071840564)",OWS,OWS1,Q037,VALUE,32,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.9,38.9,,,31.2,47.2,246,,25 - 34,,,,,"    (39.49324039, -117.071840564)",OWS,OWS1,Q037,VALUE,32,Age (years),25 - 34,AGEYR,AGEYR2534
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,38.0,38.0,,,35.1,40.9,"2,701",Total,,,,,,"    (39.49324039, -117.071840564)",OWS,OWS1,Q037,VALUE,32,Total,Total,OVR,OVERALL
2015,2015,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,39.7,39.7,,,32.4,47.4,396,,,,,"$50,000 - $74,999",,"    (39.49324039, -117.071840564)",PA,PA1,Q045,VALUE,32,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.7,29.7,,,25.0,34.9,691,,,,,"$15,000 - $24,999",,"    (43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Hawaiian/Pacific Islander,"    (43.655950113, -71.50036092)",PA,PA1,Q047,VALUE,33,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
